"file_name","part","old_url","raw_github_url"
"J1TMQS268719.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268719.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268719.png"
"J1TMQS268720.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268720.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268720.png"
"J1TMQS268828.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268828.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268828.png"
"J1TMQS268829.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268829.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268829.png"
"J1TMQS268830.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268830.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268830.png"
"J1TMQS268831.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268831.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268831.png"
"J1TMQS268832.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268832.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268832.png"
"J1TMQS268833.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268833.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268833.png"
"J1TMQS268834.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268834.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268834.png"
"J1TMQS268835.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268835.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268835.png"
"J1TMQS268836.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268836.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268836.png"
"J1TMQS268837.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268837.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268837.png"
"J1TMQS268838.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268838.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268838.png"
"J1TMQS268839.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268839.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268839.png"
"J1TMQS268840.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268840.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268840.png"
"J1TMQS268841.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268841.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268841.png"
"J1TMQS268842.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268842.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268842.png"
"J1TMQS268843.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268843.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268843.png"
"J1TMQS268844.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268844.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268844.png"
"J1TMQS268845.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268845.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268845.png"
"J1TMQS268847.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268847.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268847.png"
"J1TMQS268848.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268848.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268848.png"
"J1TMQS268849.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268849.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268849.png"
"J1TMQS268850.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268850.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268850.png"
"J1TMQS268851.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268851.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268851.png"
"J1TMQS268853.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268853.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268853.png"
"J1TMQS268854.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268854.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268854.png"
"J1TMQS268855.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268855.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268855.png"
"J1TMQS268857.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268857.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268857.png"
"J1TMQS268859.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS268859.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS268859.png"
"J1TMQS269028.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269028.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269028.png"
"J1TMQS269029.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269029.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269029.png"
"J1TMQS269030.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269030.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269030.png"
"J1TMQS269031.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269031.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269031.png"
"J1TMQS269032.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269032.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269032.png"
"J1TMQS269177.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269177.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269177.png"
"J1TMQS269291.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269291.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269291.png"
"J1TMQS269822.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269822.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269822.png"
"J1TMQS269968.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269968.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269968.png"
"J1TMQS269983.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269983.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269983.png"
"J1TMQS269984.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269984.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269984.png"
"J1TMQS269985.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269985.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269985.png"
